# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 14 Manufacturer: Xiaomi Model: 22101316I
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,FLP,26.5092697000,80.2285006000,76.5,0.8545743,7.892,158.9397,1719619471788,1.9,77.9,114429480000000,102.0,0,,,
Status,1719619472433,62,0,1,19,1575420030,0.00,307.0,62.0,0,0,0,0.0
Status,1719619472433,62,1,1,22,1575420030,14.30,21.0,59.0,1,0,0,14.3
Status,1719619472433,62,2,1,17,1575420030,20.10,8.0,56.0,1,0,0,20.1
Status,1719619472433,62,3,2,132,1575420030,0.00,152.0,55.0,0,0,0,0.0
Status,1719619472433,62,4,1,14,1575420030,0.00,66.0,54.0,0,0,0,0.0
Status,1719619472433,62,5,1,6,1575420030,19.70,182.0,52.0,1,0,0,19.7
Status,1719619472433,62,6,1,30,1575420030,0.00,165.0,38.0,0,0,0,0.0
Status,1719619472433,62,7,1,13,1575420030,17.10,242.0,20.0,1,0,0,17.1
Status,1719619472433,62,8,1,11,1575420030,0.00,202.0,15.0,0,0,0,0.0
Status,1719619472433,62,9,1,24,1575420030,0.00,317.0,15.0,0,0,0,0.0
Status,1719619472433,62,10,1,3,1575420030,0.00,81.0,10.0,0,0,0,0.0
Status,1719619472433,62,11,1,7,1575420030,0.00,154.0,9.0,0,0,0,0.0
Status,1719619472433,62,12,1,2,1575420030,0.00,37.0,6.0,0,0,0,0.0
Status,1719619472433,62,13,1,15,1575420030,0.00,269.0,4.0,0,0,0,0.0
Status,1719619472433,62,14,3,19,1602000000,0.00,1.0,77.0,0,0,0,0.0
Status,1719619472433,62,15,3,16,1602000000,0.00,87.0,61.0,0,0,0,0.0
Status,1719619472433,62,16,3,9,1602000000,0.00,342.0,43.0,0,0,0,0.0
Status,1719619472433,62,17,3,18,1602000000,0.00,25.0,32.0,0,0,0,0.0
Status,1719619472433,62,18,3,20,1602000000,0.00,214.0,32.0,0,0,0,0.0
Status,1719619472433,62,19,3,15,1602000000,18.30,128.0,15.0,1,0,0,18.3
Status,1719619472433,62,20,3,10,1602000000,0.00,325.0,4.0,0,0,0,0.0
Status,1719619472433,62,21,6,2,1575420030,0.00,19.0,60.0,0,0,0,0.0
Status,1719619472433,62,22,6,36,1575420030,0.00,69.0,60.0,0,0,0,0.0
Status,1719619472433,62,23,6,18,1575420030,0.00,272.0,51.0,0,0,0,0.0
Status,1719619472433,62,24,6,34,1575420030,0.00,182.0,51.0,0,0,0,0.0
Status,1719619472433,62,25,6,25,1575420030,0.00,91.0,32.0,0,0,0,0.0
Status,1719619472433,62,26,6,30,1575420030,0.00,314.0,27.0,0,0,0,0.0
Status,1719619472433,62,27,6,8,1575420030,0.00,243.0,17.0,0,0,0,0.0
Status,1719619472433,62,28,6,11,1575420030,0.00,38.0,16.0,0,0,0,0.0
Status,1719619472433,62,29,6,7,1575420030,0.00,292.0,8.0,0,0,0,0.0
Status,1719619472433,62,30,6,3,1575420030,0.00,195.0,7.0,0,0,0,0.0
Status,1719619472433,62,31,6,15,1575420030,0.00,204.0,5.0,0,0,0,0.0
Status,1719619472433,62,32,5,46,1561097980,0.00,4.0,82.0,0,0,0,0.0
Status,1719619472433,62,33,5,10,1561097980,0.00,21.0,61.0,0,0,0,0.0
Status,1719619472433,62,34,5,27,1561097980,0.00,27.0,61.0,0,0,0,0.0
Status,1719619472433,62,35,5,30,1561097980,0.00,247.0,60.0,0,0,0,0.0
Status,1719619472433,62,36,5,60,1561097980,0.00,181.0,58.0,0,0,0,0.0
Status,1719619472433,62,37,5,2,1561097980,0.00,172.0,56.0,0,0,0,0.0
Status,1719619472433,62,38,5,7,1561097980,0.00,39.0,54.0,0,0,0,0.0
Status,1719619472433,62,39,5,5,1561097980,0.00,220.0,49.0,0,0,0,0.0
Status,1719619472433,62,40,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1719619472433,62,41,5,3,1561097980,0.00,129.0,43.0,0,0,0,0.0
Status,1719619472433,62,42,5,9,1561097980,0.00,173.0,41.0,0,0,0,0.0
Status,1719619472433,62,43,5,40,1561097980,0.00,39.0,40.0,0,0,0,0.0
Status,1719619472433,62,44,5,37,1561097980,0.00,131.0,37.0,0,0,0,0.0
Status,1719619472433,62,45,5,36,1561097980,0.00,320.0,30.0,0,0,0,0.0
Status,1719619472433,62,46,5,38,1561097980,26.10,125.0,30.0,1,0,0,26.1
Status,1719619472433,62,47,5,6,1561097980,0.00,165.0,25.0,0,0,0,0.0
Status,1719619472433,62,48,5,8,1561097980,0.00,138.0,24.0,0,0,0,0.0
Status,1719619472433,62,49,5,16,1561097980,0.00,165.0,23.0,0,0,0,0.0
Status,1719619472433,62,50,5,13,1561097980,0.00,149.0,22.0,0,0,0,0.0
Status,1719619472433,62,51,5,59,1561097980,0.00,106.0,18.0,0,0,0,0.0
Status,1719619472433,62,52,5,28,1561097980,0.00,41.0,16.0,0,0,0,0.0
Status,1719619472433,62,53,5,1,1561097980,0.00,102.0,14.0,0,0,0,0.0
Status,1719619472433,62,54,5,39,1561097980,0.00,163.0,13.0,0,0,0,0.0
Status,1719619472433,62,55,5,29,1561097980,0.00,230.0,7.0,0,0,0,0.0
Status,1719619472433,62,56,5,56,1561097980,0.00,172.0,2.0,0,0,0,0.0
Status,1719619472433,62,57,5,4,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619472433,62,58,5,62,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619472433,62,59,4,195,1575420030,0.00,64.0,38.0,0,0,0,0.0
Status,1719619472433,62,60,4,194,1575420030,0.00,91.0,27.0,0,0,0,0.0
Status,1719619472433,62,61,4,196,1575420030,0.00,117.0,4.0,0,0,0,0.0
Fix,GPS,26.5092716667,80.2285000000,76.5,0.0,7.3,159.72,1719619473432,1.8,76.5,114430480000000,98.8,0,,,
Raw,1719619473435,46012000000,18,33353073.878863223,-1403654645423000064,0.0,186.55458664358625,-1635.5292335784077,0.0,0,22,0.0,47,518691363679335,1797,14.276000022888184,-577.167399609375,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,14.276000022888184,0.0,0.0,0.0,66.7128,C,
Raw,1719619473435,46012000000,18,33353073.878863223,-1403654645423000064,0.0,186.55458664358625,-1635.5292335784077,0.0,0,17,0.0,47,518691364200057,487,20.05900001525879,-211.5535318696774,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.05900001525879,0.0,0.0,0.0,66.7128,C,
Raw,1719619473435,46012000000,18,33353073.878863223,-1403654645423000064,0.0,186.55458664358625,-1635.5292335784077,0.0,0,13,0.0,47,518691355903652,797,17.086999893188477,-80.88605387602801,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,17.086999893188477,0.0,0.0,0.0,66.7128,C,
Raw,1719619473435,46012000000,18,33353073.878863223,-1403654645423000064,0.0,186.55458664358625,-1635.5292335784077,0.0,0,38,0.0,47,518677305802643,316,26.072999954223633,-849.2240600585938,0.14999,16,0.0,0.0,1561097980,,,,0,6.149920758264258,5,6.0,26.072999954223633,0.0,0.0,89.46604565881164,66.7128,I,
Raw,1719619473435,46012000000,18,33353073.878863223,-1403654645423000064,0.0,186.55458664358625,-1635.5292335784077,0.0,0,15,0.0,17,731624,487,20.0,85.23887849020817,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,20.0,0.0,0.0,19.743477514599384,66.7128,C,
Raw,1719619473435,46012000000,18,33353073.878863223,-1403654645423000064,0.0,186.55458664358625,-1635.5292335784077,0.0,0,6,0.0,47,518691364429589,487,19.709999084472656,-954.5148281764142,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.709999084472656,0.0,0.0,0.0,66.7128,C,
Fix,FLP,26.5092695000,80.2285009000,76.5,0.034744754,7.807,,1719619472788,1.8,,114430480000000,98.8,0,,,
Fix,NLP,26.5099819000,80.2277744000,,,1100.0,,1719619472833,,,114430525000000,,0,,,
Status,1719619473432,62,0,1,19,1575420030,0.00,307.0,62.0,0,0,0,0.0
Status,1719619473432,62,1,1,22,1575420030,0.00,21.0,59.0,0,0,0,0.0
Status,1719619473432,62,2,1,17,1575420030,21.00,8.0,56.0,1,0,0,21.0
Status,1719619473432,62,3,2,132,1575420030,0.00,152.0,55.0,0,0,0,0.0
Status,1719619473432,62,4,1,14,1575420030,0.00,66.0,54.0,0,0,0,0.0
Status,1719619473432,62,5,1,6,1575420030,19.70,182.0,52.0,1,0,0,19.7
Status,1719619473432,62,6,1,30,1575420030,0.00,165.0,38.0,0,0,0,0.0
Status,1719619473432,62,7,1,13,1575420030,17.00,242.0,20.0,1,0,0,17.0
Status,1719619473432,62,8,1,11,1575420030,0.00,202.0,15.0,0,0,0,0.0
Status,1719619473432,62,9,1,24,1575420030,0.00,317.0,15.0,0,0,0,0.0
Status,1719619473432,62,10,1,3,1575420030,0.00,81.0,10.0,0,0,0,0.0
Status,1719619473432,62,11,1,7,1575420030,0.00,154.0,9.0,0,0,0,0.0
Status,1719619473432,62,12,1,2,1575420030,0.00,37.0,6.0,0,0,0,0.0
Status,1719619473432,62,13,1,15,1575420030,0.00,269.0,4.0,0,0,0,0.0
Status,1719619473432,62,14,3,19,1602000000,0.00,1.0,77.0,0,0,0,0.0
Status,1719619473432,62,15,3,16,1602000000,0.00,87.0,61.0,0,0,0,0.0
Status,1719619473432,62,16,3,9,1602000000,0.00,342.0,43.0,0,0,0,0.0
Status,1719619473432,62,17,3,18,1602000000,0.00,25.0,32.0,0,0,0,0.0
Status,1719619473432,62,18,3,20,1602000000,0.00,214.0,32.0,0,0,0,0.0
Status,1719619473432,62,19,3,15,1602000000,18.40,128.0,15.0,1,0,0,18.4
Status,1719619473432,62,20,3,10,1602000000,0.00,325.0,4.0,0,0,0,0.0
Status,1719619473432,62,21,6,2,1575420030,0.00,19.0,60.0,0,0,0,0.0
Status,1719619473432,62,22,6,36,1575420030,0.00,69.0,60.0,0,0,0,0.0
Status,1719619473432,62,23,6,18,1575420030,0.00,272.0,51.0,0,0,0,0.0
Status,1719619473432,62,24,6,34,1575420030,0.00,182.0,51.0,0,0,0,0.0
Status,1719619473432,62,25,6,25,1575420030,0.00,91.0,32.0,0,0,0,0.0
Status,1719619473432,62,26,6,30,1575420030,0.00,314.0,27.0,0,0,0,0.0
Status,1719619473432,62,27,6,8,1575420030,0.00,243.0,17.0,0,0,0,0.0
Status,1719619473432,62,28,6,11,1575420030,0.00,38.0,16.0,0,0,0,0.0
Status,1719619473432,62,29,6,7,1575420030,0.00,292.0,8.0,0,0,0,0.0
Status,1719619473432,62,30,6,3,1575420030,0.00,195.0,7.0,0,0,0,0.0
Status,1719619473432,62,31,6,15,1575420030,0.00,204.0,5.0,0,0,0,0.0
Status,1719619473432,62,32,5,46,1561097980,0.00,4.0,82.0,0,0,0,0.0
Status,1719619473432,62,33,5,10,1561097980,0.00,21.0,61.0,0,0,0,0.0
Status,1719619473432,62,34,5,27,1561097980,0.00,27.0,61.0,0,0,0,0.0
Status,1719619473432,62,35,5,30,1561097980,0.00,247.0,60.0,0,0,0,0.0
Status,1719619473432,62,36,5,60,1561097980,0.00,181.0,58.0,0,0,0,0.0
Status,1719619473432,62,37,5,2,1561097980,0.00,172.0,56.0,0,0,0,0.0
Status,1719619473432,62,38,5,7,1561097980,0.00,39.0,54.0,0,0,0,0.0
Status,1719619473432,62,39,5,5,1561097980,0.00,220.0,49.0,0,0,0,0.0
Status,1719619473432,62,40,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1719619473432,62,41,5,3,1561097980,0.00,129.0,43.0,0,0,0,0.0
Status,1719619473432,62,42,5,9,1561097980,0.00,173.0,41.0,0,0,0,0.0
Status,1719619473432,62,43,5,40,1561097980,0.00,39.0,40.0,0,0,0,0.0
Status,1719619473432,62,44,5,37,1561097980,0.00,131.0,37.0,0,0,0,0.0
Status,1719619473432,62,45,5,36,1561097980,0.00,320.0,30.0,0,0,0,0.0
Status,1719619473432,62,46,5,38,1561097980,26.00,125.0,30.0,1,0,0,26.0
Status,1719619473432,62,47,5,6,1561097980,0.00,165.0,25.0,0,0,0,0.0
Status,1719619473432,62,48,5,8,1561097980,0.00,138.0,24.0,0,0,0,0.0
Status,1719619473432,62,49,5,16,1561097980,0.00,165.0,23.0,0,0,0,0.0
Status,1719619473432,62,50,5,13,1561097980,0.00,149.0,22.0,0,0,0,0.0
Status,1719619473432,62,51,5,59,1561097980,0.00,106.0,18.0,0,0,0,0.0
Status,1719619473432,62,52,5,28,1561097980,0.00,41.0,16.0,0,0,0,0.0
Status,1719619473432,62,53,5,1,1561097980,0.00,102.0,14.0,0,0,0,0.0
Status,1719619473432,62,54,5,39,1561097980,0.00,163.0,13.0,0,0,0,0.0
Status,1719619473432,62,55,5,29,1561097980,0.00,230.0,7.0,0,0,0,0.0
Status,1719619473432,62,56,5,56,1561097980,0.00,172.0,2.0,0,0,0,0.0
Status,1719619473432,62,57,5,4,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619473432,62,58,5,62,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619473432,62,59,4,195,1575420030,0.00,64.0,38.0,0,0,0,0.0
Status,1719619473432,62,60,4,194,1575420030,0.00,91.0,27.0,0,0,0,0.0
Status,1719619473432,62,61,4,196,1575420030,0.00,117.0,4.0,0,0,0,0.0
Fix,GPS,26.5092716667,80.2285000000,76.5,0.0,7.3,159.72,1719619474427,1.7,71.2,114431480000000,96.6,0,,,
Raw,1719619474433,47012000000,18,33353073.878863223,-1403654645421000192,0.0,183.08857087015542,-1626.3462636165443,0.0,0,17,0.0,47,518692362200814,487,21.003000259399414,-209.2853158442384,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,21.003000259399414,0.0,0.0,0.0,66.7128,C,
Raw,1719619474433,47012000000,18,33353073.878863223,-1403654645421000192,0.0,183.08857087015542,-1626.3462636165443,0.0,0,13,0.0,47,518692353903918,797,17.04800033569336,-77.24455029661361,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,17.04800033569336,0.0,0.0,0.0,66.7128,C,
Raw,1719619474433,47012000000,18,33353073.878863223,-1403654645421000192,0.0,183.08857087015542,-1626.3462636165443,0.0,0,38,0.0,47,518678303805473,316,26.003999710083008,-847.0968627929688,0.14999,16,0.0,0.0,1561097980,,,,0,5.711146180155476,5,6.0,26.003999710083008,0.0,0.0,89.46604565881164,66.7128,I,
Raw,1719619474433,47012000000,18,33353073.878863223,-1403654645421000192,0.0,183.08857087015542,-1626.3462636165443,0.0,0,15,0.0,17,731317,487,20.0,88.39936316796205,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,20.0,0.0,0.0,19.743477514599384,66.7128,C,
Raw,1719619474433,47012000000,18,33353073.878863223,-1403654645421000192,0.0,183.08857087015542,-1626.3462636165443,0.0,0,6,0.0,47,518692362432769,487,19.680999755859375,-952.2878904537782,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.680999755859375,0.0,0.0,0.0,66.7128,C,
Fix,FLP,26.5092713000,80.2285001000,76.5,0.0009860359,7.552,,1719619473788,1.7,,114431480000000,96.6,0,,,
Status,1719619474427,62,0,1,19,1575420030,0.00,307.0,62.0,0,0,0,0.0
Status,1719619474427,62,1,1,22,1575420030,0.00,21.0,59.0,0,0,0,0.0
Status,1719619474427,62,2,1,17,1575420030,21.00,8.0,56.0,1,0,0,21.0
Status,1719619474427,62,3,2,132,1575420030,0.00,152.0,55.0,0,0,0,0.0
Status,1719619474427,62,4,1,14,1575420030,0.00,66.0,54.0,0,0,0,0.0
Status,1719619474427,62,5,1,6,1575420030,19.70,182.0,52.0,1,0,0,19.7
Status,1719619474427,62,6,1,30,1575420030,0.00,165.0,38.0,0,0,0,0.0
Status,1719619474427,62,7,1,13,1575420030,12.50,242.0,20.0,1,0,0,12.5
Status,1719619474427,62,8,1,11,1575420030,0.00,202.0,15.0,0,0,0,0.0
Status,1719619474427,62,9,1,24,1575420030,0.00,317.0,15.0,0,0,0,0.0
Status,1719619474427,62,10,1,3,1575420030,0.00,81.0,10.0,0,0,0,0.0
Status,1719619474427,62,11,1,7,1575420030,0.00,154.0,9.0,0,0,0,0.0
Status,1719619474427,62,12,1,2,1575420030,0.00,37.0,6.0,0,0,0,0.0
Status,1719619474427,62,13,1,15,1575420030,0.00,269.0,4.0,0,0,0,0.0
Status,1719619474427,62,14,3,19,1602000000,0.00,1.0,77.0,0,0,0,0.0
Status,1719619474427,62,15,3,16,1602000000,0.00,87.0,61.0,0,0,0,0.0
Status,1719619474427,62,16,3,9,1602000000,0.00,342.0,43.0,0,0,0,0.0
Status,1719619474427,62,17,3,18,1602000000,0.00,25.0,32.0,0,0,0,0.0
Status,1719619474427,62,18,3,20,1602000000,0.00,214.0,32.0,0,0,0,0.0
Status,1719619474427,62,19,3,15,1602000000,18.50,128.0,15.0,1,0,0,18.5
Status,1719619474427,62,20,3,10,1602000000,0.00,325.0,4.0,0,0,0,0.0
Status,1719619474427,62,21,6,2,1575420030,0.00,19.0,60.0,0,0,0,0.0
Status,1719619474427,62,22,6,36,1575420030,0.00,69.0,60.0,0,0,0,0.0
Status,1719619474427,62,23,6,18,1575420030,0.00,272.0,51.0,0,0,0,0.0
Status,1719619474427,62,24,6,34,1575420030,0.00,182.0,51.0,0,0,0,0.0
Status,1719619474427,62,25,6,25,1575420030,0.00,91.0,32.0,0,0,0,0.0
Status,1719619474427,62,26,6,30,1575420030,0.00,314.0,27.0,0,0,0,0.0
Status,1719619474427,62,27,6,8,1575420030,0.00,243.0,17.0,0,0,0,0.0
Status,1719619474427,62,28,6,11,1575420030,0.00,38.0,16.0,0,0,0,0.0
Status,1719619474427,62,29,6,7,1575420030,0.00,292.0,8.0,0,0,0,0.0
Status,1719619474427,62,30,6,3,1575420030,0.00,195.0,7.0,0,0,0,0.0
Status,1719619474427,62,31,6,15,1575420030,0.00,204.0,5.0,0,0,0,0.0
Status,1719619474427,62,32,5,46,1561097980,0.00,4.0,82.0,0,0,0,0.0
Status,1719619474427,62,33,5,10,1561097980,0.00,21.0,61.0,0,0,0,0.0
Status,1719619474427,62,34,5,27,1561097980,0.00,27.0,61.0,0,0,0,0.0
Status,1719619474427,62,35,5,30,1561097980,0.00,247.0,60.0,0,0,0,0.0
Status,1719619474427,62,36,5,60,1561097980,0.00,181.0,58.0,0,0,0,0.0
Status,1719619474427,62,37,5,2,1561097980,0.00,172.0,56.0,0,0,0,0.0
Status,1719619474427,62,38,5,7,1561097980,0.00,39.0,54.0,0,0,0,0.0
Status,1719619474427,62,39,5,5,1561097980,0.00,220.0,49.0,0,0,0,0.0
Status,1719619474427,62,40,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1719619474427,62,41,5,3,1561097980,0.00,129.0,43.0,0,0,0,0.0
Status,1719619474427,62,42,5,9,1561097980,0.00,173.0,41.0,0,0,0,0.0
Status,1719619474427,62,43,5,40,1561097980,0.00,39.0,40.0,0,0,0,0.0
Status,1719619474427,62,44,5,37,1561097980,0.00,131.0,37.0,0,0,0,0.0
Status,1719619474427,62,45,5,36,1561097980,0.00,320.0,30.0,0,0,0,0.0
Status,1719619474427,62,46,5,38,1561097980,26.00,125.0,30.0,1,0,0,26.0
Status,1719619474427,62,47,5,6,1561097980,0.00,165.0,25.0,0,0,0,0.0
Status,1719619474427,62,48,5,8,1561097980,0.00,138.0,24.0,0,0,0,0.0
Status,1719619474427,62,49,5,16,1561097980,0.00,165.0,23.0,0,0,0,0.0
Status,1719619474427,62,50,5,13,1561097980,0.00,149.0,22.0,0,0,0,0.0
Status,1719619474427,62,51,5,59,1561097980,0.00,106.0,18.0,0,0,0,0.0
Status,1719619474427,62,52,5,28,1561097980,0.00,41.0,16.0,0,0,0,0.0
Status,1719619474427,62,53,5,1,1561097980,0.00,102.0,14.0,0,0,0,0.0
Status,1719619474427,62,54,5,39,1561097980,0.00,163.0,13.0,0,0,0,0.0
Status,1719619474427,62,55,5,29,1561097980,0.00,230.0,7.0,0,0,0,0.0
Status,1719619474427,62,56,5,56,1561097980,0.00,172.0,2.0,0,0,0,0.0
Status,1719619474427,62,57,5,4,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619474427,62,58,5,62,1561097980,0.00,94.0,1.0,0,0,0,0.0
Status,1719619474427,62,59,4,195,1575420030,0.00,64.0,38.0,0,0,0,0.0
Status,1719619474427,62,60,4,194,1575420030,0.00,91.0,27.0,0,0,0,0.0
Status,1719619474427,62,61,4,196,1575420030,0.00,117.0,4.0,0,0,0,0.0
Fix,GPS,26.5092716667,80.2285000000,76.5,0.0,7.1,159.72,1719619475426,1.7,72.6,114432480000000,93.9,0,,,
Raw,1719619475428,48012000000,18,33353073.878863223,-1403654645416999936,0.0,180.11791834082192,-1625.74876657449,0.0,0,17,0.0,47,518693358201508,487,21.003000259399414,-209.0164377604199,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,21.003000259399414,0.0,0.0,0.0,66.7128,C,
Raw,1719619475428,48012000000,18,33353073.878863223,-1403654645416999936,0.0,180.11791834082192,-1625.74876657449,0.0,0,13,0.0,47,518693349904159,797,12.5,-78.80620349911464,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,12.5,0.0,0.0,0.0,66.7128,C,
Raw,1719619475428,48012000000,18,33353073.878863223,-1403654645416999936,0.0,180.11791834082192,-1625.74876657449,0.0,0,38,0.0,47,518679299808298,316,25.96299934387207,-846.9137573242188,0.14999,16,0.0,0.0,1561097980,,,,0,6.319406909138355,5,6.0,25.96299934387207,0.0,0.0,89.46604565881164,66.7128,I,
Raw,1719619475428,48012000000,18,33353073.878863223,-1403654645416999936,0.0,180.11791834082192,-1625.74876657449,0.0,0,15,0.0,17,731022,487,20.0,88.49192622389371,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,20.0,0.0,0.0,19.743477514599384,66.7128,C,
Raw,1719619475428,48012000000,18,33353073.878863223,-1403654645416999936,0.0,180.11791834082192,-1625.74876657449,0.0,0,6,0.0,47,518693358435937,487,19.683000564575195,-952.2834304458221,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.683000564575195,0.0,0.0,0.0,66.7128,C,
Fix,FLP,26.5092716000,80.2285000000,76.5,0.000010843916,7.423,,1719619474788,1.7,,114432480000000,93.9,0,,,
Status,1719619475426,62,0,1,19,1575420030,0.00,307.0,62.0,0,0,0,0.0
Status,1719619475426,62,1,1,22,1575420030,13.90,21.0,59.0,1,0,0,13.9
Status,1719619475426,62,2,1,17,1575420030,21.00,8.0,56.0,1,0,0,21.0
Status,1719619475426,62,3,2,126,1575420030,0.00,214.0,55.0,0,0,0,0.0
Status,1719619475426,62,4,1,14,1575420030,0.00,66.0,54.0,0,0,0,0.0
Status,1719619475426,62,5,1,6,1575420030,19.70,182.0,52.0,1,0,0,19.7
Status,1719619475426,62,6,1,30,1575420030,0.00,165.0,38.0,0,0,0,0.0
Status,1719619475426,62,7,1,13,1575420030,12.50,242.0,20.0,1,0,0,12.5
Status,1719619475426,62,8,1,11,1575420030,0.00,202.0,15.0,0,0,0,0.0
Status,1719619475426,62,9,1,24,1575420030,0.00,317.0,15.0,0,0,0,0.0
Status,1719619475426,62,10,1,3,1575420030,0.00,81.0,10.0,0,0,0,0.0
Status,1719619475426,62,11,1,7,1575420030,0.00,154.0,9.0,0,0,0,0.0
Status,1719619475426,62,12,1,2,1575420030,0.00,37.0,6.0,0,0,0,0.0
Status,1719619475426,62,13,1,15,1575420030,0.00,269.0,4.0,0,0,0,0.0
Status,1719619475426,62,14,3,19,1602000000,0.00,1.0,77.0,0,0,0,0.0
Status,1719619475426,62,15,3,16,1602000000,0.00,87.0,61.0,0,0,0,0.0
Status,1719619475426,62,16,3,9,1602000000,0.00,342.0,43.0,0,0,0,0.0
Status,1719619475426,62,17,3,18,1602000000,0.00,25.0,32.0,0,0,0,0.0
Status,1719619475426,62,18,3,20,1602000000,0.00,214.0,32.0,0,0,0,0.0
Status,1719619475426,62,19,3,15,1602000000,18.50,128.0,15.0,1,0,0,18.5
Status,1719619475426,62,20,3,10,1602000000,0.00,325.0,4.0,0,0,0,0.0
Status,1719619475426,62,21,6,2,1575420030,0.00,19.0,60.0,0,0,0,0.0
Status,1719619475426,62,22,6,36,1575420030,0.00,69.0,60.0,0,0,0,0.0
Status,1719619475426,62,23,6,18,1575420030,0.00,272.0,51.0,0,0,0,0.0
Status,1719619475426,62,24,6,34,1575420030,0.00,182.0,51.0,0,0,0,0.0
Status,1719619475426,62,25,6,25,1575420030,0.00,91.0,32.0,0,0,0,0.0
Status,1719619475426,62,26,6,30,1575420030,0.00,314.0,27.0,0,0,0,0.0
Status,1719619475426,62,27,6,8,1575420030,0.00,243.0,17.0,0,0,0,0.0
Status,1719619475426,62,28,6,11,1575420030,0.00,38.0,16.0,0,0,0,0.0
