utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1717085148828,66422000000,18,27764989.671621427,-1401120300406000128,0.0,138.71914085801538,-1549.2393269661072,0.0,0,10,0.0,47,403566753702558,487,19.88599967956543,28.23584578661402,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.88599967956543,0.0,0.0,0.0,66.7128,C,
1717085148828,66422000000,18,27764989.671621427,-1401120300406000128,0.0,138.71914085801538,-1549.2393269661072,0.0,0,26,0.0,47,403566755384673,797,18.347999572753906,-984.3035929832816,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,18.347999572753906,0.0,0.0,0.0,66.7128,C,
1717085148828,66422000000,18,27764989.671621427,-1401120300406000128,0.0,138.71914085801538,-1549.2393269661072,0.0,0,15,0.0,17,94707,487,18.0,-734.8825439018246,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,18.0,0.0,0.0,40.59388482103891,66.7128,C,
1717085148828,66422000000,18,27764989.671621427,-1401120300406000128,0.0,138.71914085801538,-1549.2393269661072,0.0,0,4,0.0,17,558983,316,16.5,-401.9728550858414,0.14999,16,0.0,0.0,1605374980,,,,0,3.441025625078824,3,6.0,16.5,0.0,0.0,40.59388482103891,66.7128,C,
1717085148828,66422000000,18,27764989.671621427,-1401120300406000128,0.0,138.71914085801538,-1549.2393269661072,0.0,0,14,0.0,17,944315,797,16.0,10.637911544916452,0.14999,16,0.0,0.0,1598062460,,,,0,0.0,3,6.0,16.0,0.0,0.0,40.59388482103891,66.7128,C,
1717085148828,66422000000,18,27764989.671621427,-1401120300406000128,0.0,138.71914085801538,-1549.2393269661072,0.0,0,2,0.0,47,403566751345445,1797,16.003999710083008,-420.9709522204105,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,16.003999710083008,0.0,0.0,0.0,66.7128,C,
1717085148828,66422000000,18,27764989.671621427,-1401120300406000128,0.0,138.71914085801538,-1549.2393269661072,0.0,0,28,0.0,47,403566758184842,797,14.399999618530273,-99.22470065285432,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,14.399999618530273,0.0,0.0,0.0,66.7128,C,
1717085148828,66422000000,18,27764989.671621427,-1401120300406000128,0.0,138.71914085801538,-1549.2393269661072,0.0,0,32,0.0,47,403566752179384,396,24.04800033569336,-215.46128863239443,0.14999,16,0.0,0.0,1575420030,,,,0,3.6678099559436133,1,6.0,24.04800033569336,0.0,0.0,0.0,66.7128,C,
1717085149826,67422000000,18,26988045.509803984,-1401120300404999680,0.0,133.76764612639278,-1532.7126539228018,0.0,0,31,0.0,47,403567760503743,316,25.836999893188477,-474.7333283354886,0.14999,16,0.0,0.0,1575420030,,,,0,6.093898995007732,1,6.0,25.836999893188477,0.0,0.0,0.0,66.7128,C,
1717085149826,67422000000,18,26988045.509803984,-1401120300404999680,0.0,133.76764612639278,-1532.7126539228018,0.0,0,10,0.0,47,403567752702449,487,19.88599967956543,32.81283603484383,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.88599967956543,0.0,0.0,0.0,66.7128,C,
1717085149826,67422000000,18,26988045.509803984,-1401120300404999680,0.0,133.76764612639278,-1532.7126539228018,0.0,0,26,0.0,47,403567754387942,487,18.054000854492188,-979.4725681152127,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,18.054000854492188,0.0,0.0,0.0,66.7128,C,
1717085149826,67422000000,18,26988045.509803984,-1401120300404999680,0.0,133.76764612639278,-1532.7126539228018,0.0,0,15,0.0,17,97147,487,20.0,-728.1708085949923,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,20.0,0.0,0.0,40.02777660517857,66.7128,C,
1717085149826,67422000000,18,26988045.509803984,-1401120300404999680,0.0,133.76764612639278,-1532.7126539228018,0.0,0,4,0.0,17,560315,396,16.5,-397.26215483655795,0.14999,16,0.0,0.0,1605374980,,,,0,3.1940168573502374,3,6.0,16.5,0.0,0.0,40.02777660517857,66.7128,C,
1717085149826,67422000000,18,26988045.509803984,-1401120300404999680,0.0,133.76764612639278,-1532.7126539228018,0.0,0,14,0.0,17,944267,797,17.0,15.545627681429112,0.14999,16,0.0,0.0,1598062460,,,,0,0.0,3,6.0,17.0,0.0,0.0,40.02777660517857,66.7128,C,
1717085149826,67422000000,18,26988045.509803984,-1401120300404999680,0.0,133.76764612639278,-1532.7126539228018,0.0,0,2,0.0,47,403567750346779,1797,15.913000106811523,-415.3526430312377,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,15.913000106811523,0.0,0.0,0.0,66.7128,C,
1717085149826,67422000000,18,26988045.509803984,-1401120300404999680,0.0,133.76764612639278,-1532.7126539228018,0.0,0,32,0.0,47,403567751180096,316,24.548999786376953,-210.40988826703068,0.14999,16,0.0,0.0,1575420030,,,,0,4.363052081127853,1,6.0,24.548999786376953,0.0,0.0,0.0,66.7128,C,
1717085150824,68422000000,18,26010437.52741772,-1401120300402999808,0.0,119.93760823982895,-1524.3334182372496,0.0,0,31,0.0,47,403568758505318,316,25.812000274658203,-472.3700816196909,0.14999,16,0.0,0.0,1575420030,,,,0,5.489419342890265,1,6.0,25.812000274658203,0.0,0.0,0.0,66.7128,C,
1717085150824,68422000000,18,26010437.52741772,-1401120300402999808,0.0,119.93760823982895,-1524.3334182372496,0.0,0,10,0.0,47,403568750702330,487,19.881000518798828,35.5349740158679,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.881000518798828,0.0,0.0,0.0,66.7128,C,
1717085150824,68422000000,18,26010437.52741772,-1401120300402999808,0.0,119.93760823982895,-1524.3334182372496,0.0,0,26,0.0,47,403568752391215,487,20.323999404907227,-977.4766216379755,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.323999404907227,0.0,0.0,0.0,66.7128,C,
1717085150824,68422000000,18,26010437.52741772,-1401120300402999808,0.0,119.93760823982895,-1524.3334182372496,0.0,0,15,0.0,17,99583,797,17.0,-727.5811645674237,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,17.0,0.0,0.0,40.242456281991785,66.7128,C,
1717085150824,68422000000,18,26010437.52741772,-1401120300402999808,0.0,119.93760823982895,-1524.3334182372496,0.0,0,4,0.0,17,561635,396,22.0,-394.40848918285553,0.14999,16,0.0,0.0,1605374980,,,,0,2.1291066182857357,3,6.0,22.0,0.0,0.0,40.242456281991785,66.7128,C,
1717085150824,68422000000,18,26010437.52741772,-1401120300402999808,0.0,119.93760823982895,-1524.3334182372496,0.0,0,2,0.0,47,403568748348158,1797,15.82699966430664,-410.81309826647356,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,15.82699966430664,0.0,0.0,0.0,66.7128,C,
1717085150824,68422000000,18,26010437.52741772,-1401120300402999808,0.0,119.93760823982895,-1524.3334182372496,0.0,0,32,0.0,47,403568749180797,316,24.613000869750977,-208.01372576334785,0.14999,16,0.0,0.0,1575420030,,,,0,6.202700705374859,1,6.0,24.613000869750977,0.0,0.0,0.0,66.7128,C,
1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,31,0.0,47,403569758506884,316,25.774999618530273,-468.26789638513276,0.14999,16,0.0,0.0,1575420030,,,,0,5.158006262084393,1,6.0,25.774999618530273,0.0,0.0,0.0,66.7128,C,
1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,10,0.0,47,403569750702197,487,19.902999877929688,40.03396058328022,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.902999877929688,0.0,0.0,0.0,66.7128,C,
1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,26,0.0,47,403569752394483,487,20.35300064086914,-973.0378916363883,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.35300064086914,0.0,0.0,0.0,66.7128,C,
1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,15,0.0,17,102014,487,18.0,-723.9822617827002,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,18.0,0.0,0.0,39.319983295105594,66.7128,C,
1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,4,0.0,17,562937,396,23.0,-390.05422359104665,0.14999,16,0.0,0.0,1605374980,,,,0,3.7598096471077795,3,6.0,23.0,0.0,0.0,39.319983295105594,66.7128,C,
1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,2,0.0,47,403569748349510,1797,11.0,-403.43206384944045,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,11.0,0.0,0.0,0.0,66.7128,C,
1717085151824,69422000000,18,24980955.32476671,-1401120300402999808,0.0,119.95544793333588,-1511.7977632916932,0.0,0,32,0.0,47,403569749181484,316,24.65999984741211,-203.5515807199905,0.14999,16,0.0,0.0,1575420030,,,,0,5.817519916668839,1,6.0,24.65999984741211,0.0,0.0,0.0,66.7128,C,
1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,31,0.0,47,403570756508437,316,25.738000869750977,-463.7139959697596,0.14999,16,0.0,0.0,1575420030,,,,0,5.089077072452522,1,6.0,25.738000869750977,0.0,0.0,0.0,66.7128,C,
1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,10,0.0,47,403570748702051,487,19.952999114990234,43.97735095123071,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.952999114990234,0.0,0.0,0.0,66.7128,C,
1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,26,0.0,47,403570750397730,487,20.361000061035156,-969.5340908026219,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.361000061035156,0.0,0.0,0.0,66.7128,C,
1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,15,0.0,17,104428,797,16.0,-719.1987711824801,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,16.0,0.0,0.0,38.28220876213077,66.7128,C,
1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,4,0.0,17,564231,396,21.0,-386.15646608638184,0.14999,16,0.0,0.0,1605374980,,,,0,1.1296271190489642,3,6.0,21.0,0.0,0.0,38.28220876213077,66.7128,C,
1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,2,0.0,47,403570746350845,1797,11.0,-398.1555027699124,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,11.0,0.0,0.0,0.0,66.7128,C,
1717085152822,70422000000,18,24093521.39205583,-1401120300400999936,0.0,119.22648904487336,-1498.5606384487126,0.0,0,32,0.0,47,403570747182158,316,24.71500015258789,-199.44841985869198,0.14999,16,0.0,0.0,1575420030,,,,0,6.093898995007732,1,6.0,24.71500015258789,0.0,0.0,0.0,66.7128,C,
1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,31,0.0,47,403571755509976,316,25.711000442504883,-459.22132774695194,0.14999,16,0.0,0.0,1575420030,,,,0,5.33148972596959,1,6.0,25.711000442504883,0.0,0.0,0.0,66.7128,C,
1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,10,0.0,47,403571747701871,487,20.018999099731445,47.903644622015726,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.018999099731445,0.0,0.0,0.0,66.7128,C,
1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,16,0.0,47,403571739448513,797,13.300000190734863,-1110.7989890551842,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.300000190734863,0.0,0.0,0.0,66.7128,C,
1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,26,0.0,47,403571749400979,396,20.415000915527344,-966.2427907646024,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.415000915527344,0.0,0.0,0.0,66.7128,C,
1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,15,0.0,17,106823,487,18.0,-716.8657344346267,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,18.0,0.0,0.0,38.2000321216384,66.7128,C,
1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,4,0.0,17,565515,396,23.0,-381.6100321546836,0.14999,16,0.0,0.0,1605374980,,,,0,3.441025625078824,3,6.0,23.0,0.0,0.0,38.2000321216384,66.7128,C,
1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,2,0.0,47,403571745352169,1797,11.0,-395.7149027911242,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,11.0,0.0,0.0,0.0,66.7128,C,
1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,25,0.0,47,403571742075910,487,20.770999908447266,-49.339953017580726,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.770999908447266,0.0,0.0,0.0,66.7128,C,
1717085153822,71422000000,18,22989771.143608958,-1401120300400000000,0.0,88.18261023707967,-1485.0130927097775,0.0,0,32,0.0,47,403571746182818,316,25.937000274658203,-195.656739448877,0.14999,16,0.0,0.0,1575420030,,,,0,6.31015638065208,1,6.0,25.937000274658203,0.0,0.0,0.0,66.7128,C,
1717085154822,72422000000,18,22195573.378967393,-1401120300400000000,0.0,85.93701018686015,-1472.4070434072107,0.0,0,31,0.0,47,403572755511500,316,25.736000061035156,-455.74577363024156,0.14999,16,0.0,0.0,1575420030,,,,0,6.693163462556596,1,6.0,25.736000061035156,0.0,0.0,0.0,66.7128,C,
1717085154822,72422000000,18,22195573.378967393,-1401120300400000000,0.0,85.93701018686015,-1472.4070434072107,0.0,0,10,0.0,47,403572747701697,487,23.038999557495117,50.88734348630513,0.14999,16,0.0,0.0,1575420030,,,,0,2.1418987997408805,1,6.0,23.038999557495117,0.0,0.0,0.0,66.7128,C,
1717085154822,72422000000,18,22195573.378967393,-1401120300400000000,0.0,85.93701018686015,-1472.4070434072107,0.0,0,16,0.0,47,403572739452215,1797,13.300000190734863,-1107.6365646637328,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.300000190734863,0.0,0.0,0.0,66.7128,C,
1717085154822,72422000000,18,22195573.378967393,-1401120300400000000,0.0,85.93701018686015,-1472.4070434072107,0.0,0,26,0.0,47,403572749404197,396,20.454999923706055,-960.8003731392027,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,20.454999923706055,0.0,0.0,0.0,66.7128,C,
1717085154822,72422000000,18,22195573.378967393,-1401120300400000000,0.0,85.93701018686015,-1472.4070434072107,0.0,0,15,0.0,17,109209,487,18.0,-712.8560545344632,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,18.0,0.0,0.0,37.67455434923221,66.7128,C,
1717085154822,72422000000,18,22195573.378967393,-1401120300400000000,0.0,85.93701018686015,-1472.4070434072107,0.0,0,4,0.0,17,566790,396,21.0,-378.5661813930693,0.14999,16,0.0,0.0,1605374980,,,,0,0.6952421251842382,3,6.0,21.0,0.0,0.0,37.67455434923221,66.7128,C,
1717085154822,72422000000,18,22195573.378967393,-1401120300400000000,0.0,85.93701018686015,-1472.4070434072107,0.0,0,25,0.0,47,403572742076051,487,19.89900016784668,-43.97214760861513,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.89900016784668,0.0,0.0,0.0,66.7128,C,
1717085154822,72422000000,18,22195573.378967393,-1401120300400000000,0.0,85.93701018686015,-1472.4070434072107,0.0,0,32,0.0,47,403572746183468,316,25.208999633789062,-192.75095134857267,0.14999,16,0.0,0.0,1575420030,,,,0,5.33148972596959,1,6.0,25.208999633789062,0.0,0.0,0.0,66.7128,C,
1717085155820,73422000000,18,78.24633358537935,-1401120300398000128,0.0,78.24633358537935,-1461.0341682535068,0.0,0,31,0.0,16431,403573753513012,316,25.718000411987305,-452.73712659644707,0.14999,16,0.0,0.0,1575420030,,,,0,5.567320220560749,1,6.0,25.718000411987305,0.0,0.0,0.0,66.7128,C,
1717085155820,73422000000,18,78.24633358537935,-1401120300398000128,0.0,78.24633358537935,-1461.0341682535068,0.0,0,10,0.0,47,403573745701522,797,18.483999252319336,54.726806377192645,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,18.483999252319336,0.0,0.0,0.0,66.7128,C,
1717085155820,73422000000,18,78.24633358537935,-1401120300398000128,0.0,78.24633358537935,-1461.0341682535068,0.0,0,16,0.0,47,403573737455920,1797,13.25,-1103.476213492079,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.25,0.0,0.0,0.0,66.7128,C,
1717085155820,73422000000,18,78.24633358537935,-1401120300398000128,0.0,78.24633358537935,-1461.0341682535068,0.0,0,26,0.0,47,403573747407384,396,20.525999069213867,-957.2715776775151,0.14999,16,0.0,0.0,1575420030,,,,0,0.3604620826654519,1,6.0,20.525999069213867,0.0,0.0,0.0,66.7128,C,
1717085155820,73422000000,18,78.24633358537935,-1401120300398000128,0.0,78.24633358537935,-1461.0341682535068,0.0,0,15,0.0,17,111560,487,19.0,-708.0576697801296,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,19.0,0.0,0.0,34.10771419266638,66.7128,C,
1717085155820,73422000000,18,78.24633358537935,-1401120300398000128,0.0,78.24633358537935,-1461.0341682535068,0.0,0,4,0.0,17,568056,396,23.0,-375.38494052653056,0.14999,16,0.0,0.0,1605374980,,,,0,3.1100945654780747,3,6.0,23.0,0.0,0.0,34.10771419266638,66.7128,C,
1717085155820,73422000000,18,78.24633358537935,-1401120300398000128,0.0,78.24633358537935,-1461.0341682535068,0.0,0,5,0.0,17,55336,487,20.0,-748.6653597212966,0.14999,16,0.0,0.0,1602562560,,,,0,0.0,3,6.0,20.0,0.0,0.0,34.10771419266638,66.7128,C,
1717085155820,73422000000,18,78.24633358537935,-1401120300398000128,0.0,78.24633358537935,-1461.0341682535068,0.0,0,25,0.0,47,403573740076188,797,18.691999435424805,-41.617495699816416,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,18.691999435424805,0.0,0.0,0.0,66.7128,C,
1717085155820,73422000000,18,78.24633358537935,-1401120300398000128,0.0,78.24633358537935,-1461.0341682535068,0.0,0,32,0.0,47,403573744184106,396,24.406999588012695,-188.72623552304563,0.14999,16,0.0,0.0,1575420030,,,,0,4.183027198832042,1,6.0,24.406999588012695,0.0,0.0,0.0,66.7128,C,
1717085157000,74602000000,18,75.96914506217058,-1401120300398000128,0.0,75.96914506217058,-1451.9048751753921,0.0,0,31,0.0,16431,403574933514783,316,25.701000213623047,-448.9847267775381,0.14999,16,0.0,0.0,1575420030,,,,0,5.567320220560749,1,6.0,25.701000213623047,0.0,0.0,0.0,66.7128,C,
1717085157000,74602000000,18,75.96914506217058,-1401120300398000128,0.0,75.96914506217058,-1451.9048751753921,0.0,0,10,0.0,47,403574925701298,797,18.483999252319336,58.84390476335434,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,18.483999252319336,0.0,0.0,0.0,66.7128,C,
1717085157000,74602000000,18,75.96914506217058,-1401120300398000128,0.0,75.96914506217058,-1451.9048751753921,0.0,0,16,0.0,47,403574917460259,797,13.20199966430664,-1101.6308852001966,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.20199966430664,0.0,0.0,0.0,66.7128,C,
1717085157000,74602000000,18,75.96914506217058,-1401120300398000128,0.0,75.96914506217058,-1451.9048751753921,0.0,0,26,0.0,47,403574927411144,396,20.632999420166016,-956.1376206546483,0.14999,16,0.0,0.0,1575420030,,,,0,1.6081267415386213,1,6.0,20.632999420166016,0.0,0.0,0.0,66.7128,C,
1717085157000,74602000000,18,75.96914506217058,-1401120300398000128,0.0,75.96914506217058,-1451.9048751753921,0.0,0,15,0.0,17,114357,487,19.0,-705.051883279762,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,19.0,0.0,0.0,30.72140629191182,66.7128,C,
1717085157000,74602000000,18,75.96914506217058,-1401120300398000128,0.0,75.96914506217058,-1451.9048751753921,0.0,0,4,0.0,17,569530,396,23.0,-372.1783735596814,0.14999,16,0.0,0.0,1605374980,,,,0,1.6437351237470008,3,6.0,23.0,0.0,0.0,30.72140629191182,66.7128,C,
1717085157000,74602000000,18,75.96914506217058,-1401120300398000128,0.0,75.96914506217058,-1451.9048751753921,0.0,0,5,0.0,17,58240,487,20.0,-745.7079439818966,0.14999,16,0.0,0.0,1602562560,,,,0,0.0,3,6.0,20.0,0.0,0.0,30.72140629191182,66.7128,C,
1717085157000,74602000000,18,75.96914506217058,-1401120300398000128,0.0,75.96914506217058,-1451.9048751753921,0.0,0,25,0.0,47,403574920076349,797,18.691999435424805,-39.99521426416063,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,18.691999435424805,0.0,0.0,0.0,66.7128,C,
1717085157000,74602000000,18,75.96914506217058,-1401120300398000128,0.0,75.96914506217058,-1451.9048751753921,0.0,0,32,0.0,47,403574924184842,316,24.80500030517578,-187.16393190271765,0.14999,16,0.0,0.0,1575420030,,,,0,4.7549632023954675,1,6.0,24.80500030517578,0.0,0.0,0.0,66.7128,C,
1717085158000,75602000000,18,74.77146158749717,-1401120300398000128,0.0,74.77146158749717,-1444.9165650062268,0.0,0,31,0.0,16431,403575933516278,316,25.665000915527344,-447.10255696160056,0.14999,16,0.0,0.0,1575420030,,,,0,5.006745748555877,1,6.0,25.665000915527344,0.0,0.0,0.0,66.7128,C,
1717085158000,75602000000,18,74.77146158749717,-1401120300398000128,0.0,74.77146158749717,-1444.9165650062268,0.0,0,10,0.0,47,403575925701100,487,18.483999252319336,60.38790376769536,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,18.483999252319336,0.0,0.0,0.0,66.7128,C,
1717085158000,75602000000,18,74.77146158749717,-1401120300398000128,0.0,74.77146158749717,-1444.9165650062268,0.0,0,16,0.0,47,403575917463929,797,13.206000328063965,-1100.4359747352614,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.206000328063965,0.0,0.0,0.0,66.7128,C,
1717085158000,75602000000,18,74.77146158749717,-1401120300398000128,0.0,74.77146158749717,-1444.9165650062268,0.0,0,26,0.0,47,403575927414321,396,20.731000900268555,-953.318338125328,0.14999,16,0.0,0.0,1575420030,,,,0,1.4849205674422525,1,6.0,20.731000900268555,0.0,0.0,0.0,66.7128,C,
1717085158000,75602000000,18,74.77146158749717,-1401120300398000128,0.0,74.77146158749717,-1444.9165650062268,0.0,0,32,0.0,16905,403561918484545,797,16.299999237060547,-853.7473754882812,0.14999,16,0.0,0.0,1561097980,,,,0,0.0,5,6.0,16.299999237060547,0.0,0.0,33.30124748504559,66.7128,I,
1717085158000,75602000000,18,74.77146158749717,-1401120300398000128,0.0,74.77146158749717,-1444.9165650062268,0.0,0,15,0.0,17,116711,487,18.0,-702.2678643378803,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,18.0,0.0,0.0,27.682683018904015,66.7128,C,
1717085158000,75602000000,18,74.77146158749717,-1401120300398000128,0.0,74.77146158749717,-1444.9165650062268,0.0,0,4,0.0,17,570771,487,20.0,-369.43743298791884,0.14999,16,0.0,0.0,1605374980,,,,0,1.9382002601611283,3,6.0,20.0,0.0,0.0,27.682683018904015,66.7128,C,
1717085158000,75602000000,18,74.77146158749717,-1401120300398000128,0.0,74.77146158749717,-1444.9165650062268,0.0,0,5,0.0,17,60729,487,19.0,-743.8019787343964,0.14999,16,0.0,0.0,1602562560,,,,0,0.0,3,6.0,19.0,0.0,0.0,27.682683018904015,66.7128,C,
1717085158000,75602000000,18,74.77146158749717,-1401120300398000128,0.0,74.77146158749717,-1444.9165650062268,0.0,0,25,0.0,47,403575920076477,797,18.691999435424805,-35.80773137743997,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,18.691999435424805,0.0,0.0,0.0,66.7128,C,
1717085158000,75602000000,18,74.77146158749717,-1401120300398000128,0.0,74.77146158749717,-1444.9165650062268,0.0,0,32,0.0,47,403575924185459,396,24.231000900268555,-183.02829660848795,0.14999,16,0.0,0.0,1575420030,,,,0,3.905794421937769,1,6.0,24.231000900268555,0.0,0.0,0.0,66.7128,C,
1717085159000,76602000000,18,71.72231822407133,-1401120300398000128,0.0,71.72231822407133,-1434.6337522011972,0.0,0,31,0.0,16431,403576933517765,316,25.599000930786133,-443.7376203338875,0.14999,16,0.0,0.0,1575420030,,,,0,4.091595937342375,1,6.0,25.599000930786133,0.0,0.0,0.0,66.7128,C,
1717085159000,76602000000,18,71.72231822407133,-1401120300398000128,0.0,71.72231822407133,-1434.6337522011972,0.0,0,10,0.0,47,403576925700872,487,18.503999710083008,63.77876419165393,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,18.503999710083008,0.0,0.0,0.0,66.7128,C,
1717085159000,76602000000,18,71.72231822407133,-1401120300398000128,0.0,71.72231822407133,-1434.6337522011972,0.0,0,16,0.0,47,403576917467595,797,13.210000038146973,-1097.3658167584042,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.210000038146973,0.0,0.0,0.0,66.7128,C,
1717085159000,76602000000,18,71.72231822407133,-1401120300398000128,0.0,71.72231822407133,-1434.6337522011972,0.0,0,26,0.0,47,403576927417496,487,20.825000762939453,-950.217331760107,0.14999,16,0.0,0.0,1575420030,,,,0,1.4849205674422525,1,6.0,20.825000762939453,0.0,0.0,0.0,66.7128,C,
1717085159000,76602000000,18,71.72231822407133,-1401120300398000128,0.0,71.72231822407133,-1434.6337522011972,0.0,0,32,0.0,16905,403562918487375,797,16.200000762939453,-850.561279296875,0.14999,16,0.0,0.0,1561097980,,,,0,0.0,5,6.0,16.200000762939453,0.0,0.0,34.98851314556717,66.7128,I,
1717085159000,76602000000,18,71.72231822407133,-1401120300398000128,0.0,71.72231822407133,-1434.6337522011972,0.0,0,7,0.0,16431,403576910504309,396,22.0,-180.63761619791796,0.14999,16,0.0,0.0,1575420030,,,,0,2.1418987997408805,6,6.0,22.0,0.0,0.0,-7.806840984847312,66.7128,C,
