# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 14 Manufacturer: Xiaomi Model: 22101316I
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,FLP,26.5124100000,80.2341294000,63.0,7.849567,7.397,246.45274,1717085134293,3.1,179.9,111755976000000,100.1,0,,,
Status,1717085142832,62,35,5,23,1561097980,0.00,181.0,60.0,0,0,0,0.0
Status,1717085142832,62,36,5,60,1561097980,0.00,180.0,59.0,0,0,0,0.0
Status,1717085142832,62,37,5,16,1561097980,0.00,26.0,56.0,0,0,0,0.0
Status,1717085142832,62,38,5,25,1561097980,0.00,59.0,55.0,0,0,0,0.0
Status,1717085142832,62,39,5,13,1561097980,0.00,148.0,54.0,0,0,0,0.0
Status,1717085142832,62,40,5,5,1561097980,0.00,223.0,52.0,0,0,0,0.0
Status,1717085142832,62,41,5,39,1561097980,0.00,29.0,50.0,0,0,0,0.0
Status,1717085142832,62,42,5,3,1561097980,0.00,127.0,45.0,0,0,0,0.0
Status,1717085142832,62,43,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1717085142832,62,44,5,8,1561097980,0.00,146.0,42.0,0,0,0,0.0
Status,1717085142832,62,45,5,33,1561097980,0.00,97.0,31.0,0,0,0,0.0
Status,1717085142832,62,46,5,38,1561097980,0.00,146.0,31.0,0,0,0,0.0
Status,1717085142832,62,47,5,32,1561097980,0.00,318.0,28.0,0,0,0,0.0
Status,1717085142832,62,48,5,59,1561097980,0.00,104.0,19.0,0,0,0,0.0
Status,1717085142832,62,49,5,1,1561097980,0.00,103.0,14.0,0,0,0,0.0
Status,1717085142832,62,50,5,7,1561097980,0.00,146.0,13.0,0,0,0,0.0
Status,1717085142832,62,51,5,27,1561097980,0.00,240.0,13.0,0,0,0,0.0
Status,1717085142832,62,52,5,10,1561097980,0.00,160.0,12.0,0,0,0,0.0
Status,1717085142832,62,53,5,37,1561097980,0.00,207.0,12.0,0,0,0,0.0
Status,1717085142832,62,54,5,14,1561097980,0.00,109.0,9.0,0,0,0,0.0
Status,1717085142832,62,55,5,24,1561097980,0.00,38.0,6.0,0,0,0,0.0
Status,1717085142832,62,56,5,28,1561097980,0.00,197.0,5.0,0,0,0,0.0
Status,1717085142832,62,57,5,30,1561097980,0.00,286.0,4.0,0,0,0,0.0
Status,1717085142832,62,58,5,40,1561097980,0.00,137.0,4.0,0,0,0,0.0
Status,1717085142832,62,59,4,199,1575420030,0.00,50.0,44.0,0,0,0,0.0
Status,1717085142832,62,60,4,196,1575420030,0.00,102.0,33.0,0,0,0,0.0
Status,1717085142832,62,61,4,194,1575420030,0.00,92.0,26.0,0,0,0,0.0
Raw,1717085143831,61422000000,18,31185277.516220905,-1401120300409999872,0.0,340.9969869560118,-1630.683625139484,0.0,0,31,0.0,47,403561765493974,316,24.660999298095703,-504.28896480981155,0.14999,16,0.0,0.0,1575420030,,,,0,4.547624764326348,1,6.0,24.660999298095703,0.0,0.0,0.0,66.7128,C,
Raw,1717085143831,61422000000,18,31185277.516220905,-1401120300409999872,0.0,340.9969869560118,-1630.683625139484,0.0,0,10,0.0,47,403561757702790,487,19.663000106811523,3.265190408109053,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.663000106811523,0.0,0.0,0.0,66.7128,C,
Raw,1717085143831,61422000000,18,31185277.516220905,-1401120300409999872,0.0,340.9969869560118,-1630.683625139484,0.0,0,26,0.0,47,403561759368093,797,17.124000549316406,-1008.8985856083082,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,17.124000549316406,0.0,0.0,0.0,66.7128,C,
Raw,1717085143831,61422000000,18,31185277.516220905,-1401120300409999872,0.0,340.9969869560118,-1630.683625139484,0.0,0,4,0.0,17,552119,396,17.200000762939453,-425.7049383933134,0.14999,16,0.0,0.0,1605374980,,,,0,1.5737038580371463,3,6.0,17.200000762939453,0.0,0.0,29.983418039806015,66.7128,C,
Raw,1717085143831,61422000000,18,31185277.516220905,-1401120300409999872,0.0,340.9969869560118,-1630.683625139484,0.0,0,14,0.0,17,944322,797,17.0,-11.597608095935875,0.14999,16,0.0,0.0,1598062460,,,,0,0.0,3,6.0,17.0,0.0,0.0,29.983418039806015,66.7128,C,
Raw,1717085143831,61422000000,18,31185277.516220905,-1401120300409999872,0.0,340.9969869560118,-1630.683625139484,0.0,0,28,0.0,47,403561762182993,1797,13.399999618530273,-124.18615726494961,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.399999618530273,0.0,0.0,0.0,66.7128,C,
Raw,1717085143831,61422000000,18,31185277.516220905,-1401120300409999872,0.0,340.9969869560118,-1630.683625139484,0.0,0,32,0.0,47,403561756175623,487,23.535999298095703,-239.1227226128783,0.14999,16,0.0,0.0,1575420030,,,,0,1.6514115622829473,1,6.0,23.535999298095703,0.0,0.0,0.0,66.7128,C,
Fix,GPS,26.5124016667,80.2340750000,63.0,0.0,5.9,0.0,1717085143831,3.5,179.9,111764976000000,100.1,0,,,
Fix,FLP,26.5124017000,80.2340750000,63.0,0.000120400204,6.126,,1717085143293,3.5,,111764976000000,100.1,0,,,
Status,1717085143831,62,0,1,31,1575420030,24.70,283.0,81.0,1,0,0,24.7
Status,1717085143831,62,1,1,28,1575420030,13.40,28.0,58.0,1,0,0,13.4
Status,1717085143831,62,2,1,26,1575420030,17.10,154.0,39.0,1,0,0,17.1
Status,1717085143831,62,3,2,136,1575420030,0.00,241.0,38.0,0,0,0,0.0
Status,1717085143831,62,4,1,21,1575420030,0.00,256.0,35.0,0,0,0,0.0
Status,1717085143831,62,5,1,10,1575420030,19.70,130.0,33.0,1,0,0,19.7
Status,1717085143831,62,6,1,32,1575420030,23.40,59.0,33.0,1,0,0,23.4
Status,1717085143831,62,7,1,2,1575420030,0.00,275.0,32.0,0,0,0,0.0
Status,1717085143831,62,8,1,3,1575420030,0.00,321.0,18.0,0,0,0,0.0
Status,1717085143831,62,9,1,25,1575420030,0.00,47.0,12.0,0,0,0,0.0
Status,1717085143831,62,10,1,16,1575420030,0.00,181.0,10.0,0,0,0,0.0
Status,1717085143831,62,11,1,4,1575420030,0.00,280.0,7.0,0,0,0,0.0
Status,1717085143831,62,12,3,15,1602000000,0.00,133.0,65.0,0,0,0,0.0
Status,1717085143831,62,13,3,4,1602000000,19.40,56.0,40.0,1,0,0,19.4
Status,1717085143831,62,14,3,5,1602000000,0.00,347.0,38.0,0,0,0,0.0
Status,1717085143831,62,15,3,14,1602000000,16.80,42.0,38.0,1,0,0,16.8
Status,1717085143831,62,16,3,20,1602000000,0.00,269.0,24.0,0,0,0,0.0
Status,1717085143831,62,17,3,16,1602000000,0.00,188.0,22.0,0,0,0,0.0
Status,1717085143831,62,18,3,3,1602000000,0.00,98.0,9.0,0,0,0,0.0
Status,1717085143831,62,19,3,19,1602000000,0.00,209.0,8.0,0,0,0,0.0
Status,1717085143831,62,20,3,21,1602000000,0.00,321.0,7.0,0,0,0,0.0
Status,1717085143831,62,21,6,33,1575420030,0.00,241.0,44.0,0,0,0,0.0
Status,1717085143831,62,22,6,19,1575420030,0.00,306.0,39.0,0,0,0,0.0
Status,1717085143831,62,23,6,27,1575420030,0.00,92.0,38.0,0,0,0,0.0
Status,1717085143831,62,24,6,21,1575420030,0.00,158.0,30.0,0,0,0,0.0
Status,1717085143831,62,25,6,12,1575420030,0.00,305.0,24.0,0,0,0,0.0
Status,1717085143831,62,26,6,26,1575420030,0.00,187.0,22.0,0,0,0,0.0
Status,1717085143831,62,27,6,7,1575420030,0.00,69.0,19.0,0,0,0,0.0
Status,1717085143831,62,28,6,30,1575420030,0.00,45.0,10.0,0,0,0,0.0
Status,1717085143831,62,29,6,10,1575420030,0.00,322.0,8.0,0,0,0,0.0
Status,1717085143831,62,30,6,18,1575420030,0.00,174.0,1.0,0,0,0,0.0
Status,1717085143831,62,31,5,9,1561097980,0.00,358.0,74.0,0,0,0,0.0
Status,1717085143831,62,32,5,6,1561097980,0.00,22.0,62.0,0,0,0,0.0
Status,1717085143831,62,33,5,41,1561097980,0.00,29.0,62.0,0,0,0,0.0
Status,1717085143831,62,34,5,2,1561097980,0.00,171.0,61.0,0,0,0,0.0
Status,1717085143831,62,35,5,23,1561097980,0.00,181.0,60.0,0,0,0,0.0
Status,1717085143831,62,36,5,60,1561097980,0.00,180.0,59.0,0,0,0,0.0
Status,1717085143831,62,37,5,16,1561097980,0.00,26.0,56.0,0,0,0,0.0
Status,1717085143831,62,38,5,25,1561097980,0.00,59.0,55.0,0,0,0,0.0
Status,1717085143831,62,39,5,13,1561097980,0.00,148.0,54.0,0,0,0,0.0
Status,1717085143831,62,40,5,5,1561097980,0.00,223.0,52.0,0,0,0,0.0
Status,1717085143831,62,41,5,39,1561097980,0.00,29.0,50.0,0,0,0,0.0
Status,1717085143831,62,42,5,3,1561097980,0.00,127.0,45.0,0,0,0,0.0
Status,1717085143831,62,43,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1717085143831,62,44,5,8,1561097980,0.00,146.0,42.0,0,0,0,0.0
Status,1717085143831,62,45,5,33,1561097980,0.00,97.0,31.0,0,0,0,0.0
Status,1717085143831,62,46,5,38,1561097980,0.00,146.0,31.0,0,0,0,0.0
Status,1717085143831,62,47,5,32,1561097980,0.00,318.0,28.0,0,0,0,0.0
Status,1717085143831,62,48,5,59,1561097980,0.00,104.0,19.0,0,0,0,0.0
Status,1717085143831,62,49,5,1,1561097980,0.00,103.0,14.0,0,0,0,0.0
Status,1717085143831,62,50,5,7,1561097980,0.00,146.0,13.0,0,0,0,0.0
Status,1717085143831,62,51,5,27,1561097980,0.00,240.0,13.0,0,0,0,0.0
Status,1717085143831,62,52,5,10,1561097980,0.00,160.0,12.0,0,0,0,0.0
Status,1717085143831,62,53,5,37,1561097980,0.00,207.0,12.0,0,0,0,0.0
Status,1717085143831,62,54,5,14,1561097980,0.00,109.0,9.0,0,0,0,0.0
Status,1717085143831,62,55,5,24,1561097980,0.00,38.0,6.0,0,0,0,0.0
Status,1717085143831,62,56,5,28,1561097980,0.00,197.0,5.0,0,0,0,0.0
Status,1717085143831,62,57,5,30,1561097980,0.00,286.0,4.0,0,0,0,0.0
Status,1717085143831,62,58,5,40,1561097980,0.00,137.0,4.0,0,0,0,0.0
Status,1717085143831,62,59,4,199,1575420030,0.00,50.0,44.0,0,0,0,0.0
Status,1717085143831,62,60,4,196,1575420030,0.00,102.0,33.0,0,0,0,0.0
Status,1717085143831,62,61,4,194,1575420030,0.00,92.0,26.0,0,0,0,0.0
Fix,GPS,26.5124016667,80.2340750000,63.0,0.0,5.8,0.0,1717085144829,3.6,179.9,111765976000000,100.1,0,,,
Raw,1717085144830,62422000000,18,30048290.941328485,-1401120300408999936,0.0,340.34562182718213,-1608.3782909398035,0.0,0,31,0.0,47,403562764495646,316,24.665000915527344,-497.8170751396025,0.14999,16,0.0,0.0,1575420030,,,,0,4.539421382071625,1,6.0,24.665000915527344,0.0,0.0,0.0,66.7128,C,
Raw,1717085144830,62422000000,18,30048290.941328485,-1401120300408999936,0.0,340.34562182718213,-1608.3782909398035,0.0,0,10,0.0,47,403562756702792,396,19.743000030517578,10.174067941194414,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.743000030517578,0.0,0.0,0.0,66.7128,C,
Raw,1717085144830,62422000000,18,30048290.941328485,-1401120300408999936,0.0,340.34562182718213,-1608.3782909398035,0.0,0,26,0.0,47,403562758371446,1797,17.124000549316406,-1002.0432746291136,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,17.124000549316406,0.0,0.0,0.0,66.7128,C,
Raw,1717085144830,62422000000,18,30048290.941328485,-1401120300408999936,0.0,340.34562182718213,-1608.3782909398035,0.0,0,4,0.0,17,553511,396,16.799999237060547,-418.99217686062264,0.14999,16,0.0,0.0,1605374980,,,,0,0.0,3,6.0,16.799999237060547,0.0,0.0,29.532952902392257,66.7128,C,
Raw,1717085144830,62422000000,18,30048290.941328485,-1401120300408999936,0.0,340.34562182718213,-1608.3782909398035,0.0,0,14,0.0,17,944346,797,17.0,-6.152518683050642,0.14999,16,0.0,0.0,1598062460,,,,0,0.0,3,6.0,17.0,0.0,0.0,29.532952902392257,66.7128,C,
Raw,1717085144830,62422000000,18,30048290.941328485,-1401120300408999936,0.0,340.34562182718213,-1608.3782909398035,0.0,0,28,0.0,47,403562761183395,797,13.399999618530273,-117.25869636538003,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.399999618530273,0.0,0.0,0.0,66.7128,C,
Raw,1717085144830,62422000000,18,30048290.941328485,-1401120300408999936,0.0,340.34562182718213,-1608.3782909398035,0.0,0,32,0.0,47,403562755176407,396,23.42300033569336,-232.53824097098303,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,23.42300033569336,0.0,0.0,0.0,66.7128,C,
Fix,FLP,26.5124017000,80.2340750000,63.0,0.0000065115073,6.069,,1717085144293,3.6,,111765976000000,100.1,0,,,
Status,1717085144829,62,0,1,31,1575420030,24.30,283.0,81.0,1,0,0,24.3
Status,1717085144829,62,1,1,28,1575420030,13.40,28.0,58.0,1,0,0,13.4
Status,1717085144829,62,2,1,26,1575420030,17.10,154.0,39.0,1,0,0,17.1
Status,1717085144829,62,3,2,136,1575420030,0.00,241.0,38.0,0,0,0,0.0
Status,1717085144829,62,4,1,21,1575420030,0.00,256.0,35.0,0,0,0,0.0
Status,1717085144829,62,5,1,10,1575420030,19.80,130.0,33.0,1,0,0,19.8
Status,1717085144829,62,6,1,32,1575420030,25.20,59.0,33.0,1,0,0,25.2
Status,1717085144829,62,7,1,2,1575420030,0.00,275.0,32.0,0,0,0,0.0
Status,1717085144829,62,8,1,3,1575420030,0.00,321.0,18.0,0,0,0,0.0
Status,1717085144829,62,9,1,25,1575420030,0.00,47.0,12.0,0,0,0,0.0
Status,1717085144829,62,10,1,16,1575420030,0.00,181.0,10.0,0,0,0,0.0
Status,1717085144829,62,11,1,4,1575420030,0.00,280.0,7.0,0,0,0,0.0
Status,1717085144829,62,12,3,15,1602000000,18.90,133.0,65.0,1,0,0,18.9
Status,1717085144829,62,13,3,4,1602000000,21.90,56.0,40.0,1,0,0,21.9
Status,1717085144829,62,14,3,5,1602000000,0.00,347.0,38.0,0,0,0,0.0
Status,1717085144829,62,15,3,14,1602000000,0.00,42.0,38.0,0,0,0,0.0
Status,1717085144829,62,16,3,20,1602000000,0.00,269.0,24.0,0,0,0,0.0
Status,1717085144829,62,17,3,16,1602000000,0.00,188.0,22.0,0,0,0,0.0
Status,1717085144829,62,18,3,3,1602000000,0.00,98.0,9.0,0,0,0,0.0
Status,1717085144829,62,19,3,19,1602000000,0.00,209.0,8.0,0,0,0,0.0
Status,1717085144829,62,20,3,21,1602000000,0.00,321.0,7.0,0,0,0,0.0
Status,1717085144829,62,21,6,33,1575420030,0.00,241.0,44.0,0,0,0,0.0
Status,1717085144829,62,22,6,19,1575420030,0.00,306.0,39.0,0,0,0,0.0
Status,1717085144829,62,23,6,27,1575420030,0.00,92.0,38.0,0,0,0,0.0
Status,1717085144829,62,24,6,21,1575420030,0.00,158.0,30.0,0,0,0,0.0
Status,1717085144829,62,25,6,12,1575420030,0.00,305.0,24.0,0,0,0,0.0
Status,1717085144829,62,26,6,26,1575420030,0.00,187.0,22.0,0,0,0,0.0
Status,1717085144829,62,27,6,7,1575420030,0.00,69.0,19.0,0,0,0,0.0
Status,1717085144829,62,28,6,30,1575420030,0.00,45.0,10.0,0,0,0,0.0
Status,1717085144829,62,29,6,10,1575420030,0.00,322.0,8.0,0,0,0,0.0
Status,1717085144829,62,30,6,18,1575420030,0.00,174.0,1.0,0,0,0,0.0
Status,1717085144829,62,31,5,9,1561097980,0.00,358.0,74.0,0,0,0,0.0
Status,1717085144829,62,32,5,6,1561097980,0.00,22.0,62.0,0,0,0,0.0
Status,1717085144829,62,33,5,41,1561097980,0.00,29.0,62.0,0,0,0,0.0
Status,1717085144829,62,34,5,2,1561097980,0.00,171.0,61.0,0,0,0,0.0
Status,1717085144829,62,35,5,23,1561097980,0.00,181.0,60.0,0,0,0,0.0
Status,1717085144829,62,36,5,60,1561097980,0.00,180.0,59.0,0,0,0,0.0
Status,1717085144829,62,37,5,16,1561097980,0.00,26.0,56.0,0,0,0,0.0
Status,1717085144829,62,38,5,25,1561097980,0.00,59.0,55.0,0,0,0,0.0
Status,1717085144829,62,39,5,13,1561097980,0.00,148.0,54.0,0,0,0,0.0
Status,1717085144829,62,40,5,5,1561097980,0.00,223.0,52.0,0,0,0,0.0
Status,1717085144829,62,41,5,39,1561097980,0.00,29.0,50.0,0,0,0,0.0
Status,1717085144829,62,42,5,3,1561097980,0.00,127.0,45.0,0,0,0,0.0
Status,1717085144829,62,43,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1717085144829,62,44,5,8,1561097980,0.00,146.0,42.0,0,0,0,0.0
Status,1717085144829,62,45,5,33,1561097980,0.00,97.0,31.0,0,0,0,0.0
Status,1717085144829,62,46,5,38,1561097980,0.00,146.0,31.0,0,0,0,0.0
Status,1717085144829,62,47,5,32,1561097980,0.00,318.0,28.0,0,0,0,0.0
Status,1717085144829,62,48,5,59,1561097980,0.00,104.0,19.0,0,0,0,0.0
Status,1717085144829,62,49,5,1,1561097980,0.00,103.0,14.0,0,0,0,0.0
Status,1717085144829,62,50,5,7,1561097980,0.00,146.0,13.0,0,0,0,0.0
Status,1717085144829,62,51,5,27,1561097980,0.00,240.0,13.0,0,0,0,0.0
Status,1717085144829,62,52,5,10,1561097980,0.00,160.0,12.0,0,0,0,0.0
Status,1717085144829,62,53,5,37,1561097980,0.00,207.0,12.0,0,0,0,0.0
Status,1717085144829,62,54,5,14,1561097980,0.00,109.0,9.0,0,0,0,0.0
Status,1717085144829,62,55,5,24,1561097980,0.00,38.0,6.0,0,0,0,0.0
Status,1717085144829,62,56,5,28,1561097980,0.00,197.0,5.0,0,0,0,0.0
Status,1717085144829,62,57,5,30,1561097980,0.00,286.0,4.0,0,0,0,0.0
Status,1717085144829,62,58,5,40,1561097980,0.00,137.0,4.0,0,0,0,0.0
Status,1717085144829,62,59,4,199,1575420030,0.00,50.0,44.0,0,0,0,0.0
Status,1717085144829,62,60,4,196,1575420030,0.00,102.0,33.0,0,0,0,0.0
Status,1717085144829,62,61,4,194,1575420030,0.00,92.0,26.0,0,0,0,0.0
Fix,GPS,26.5124016667,80.2340750000,63.0,0.0,5.7,0.0,1717085145828,3.4,179.9,111766976000000,100.1,0,,,
Raw,1717085145829,63422000000,18,29103647.430650175,-1401120300407000064,0.0,339.92479847221716,-1591.7825651634778,0.0,0,31,0.0,47,403563762497298,316,24.253000259399414,-492.76644133810623,0.14999,16,0.0,0.0,1575420030,,,,0,3.95621017497835,1,6.0,24.253000259399414,0.0,0.0,0.0,66.7128,C,
Raw,1717085145829,63422000000,18,29103647.430650175,-1401120300407000064,0.0,339.92479847221716,-1591.7825651634778,0.0,0,10,0.0,47,403563754702736,487,19.79599952697754,15.384704528119757,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,19.79599952697754,0.0,0.0,0.0,66.7128,C,
Raw,1717085145829,63422000000,18,29103647.430650175,-1401120300407000064,0.0,339.92479847221716,-1591.7825651634778,0.0,0,26,0.0,47,403563756374778,797,17.124000549316406,-996.4721671908108,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,17.124000549316406,0.0,0.0,0.0,66.7128,C,
Raw,1717085145829,63422000000,18,29103647.430650175,-1401120300407000064,0.0,339.92479847221716,-1591.7825651634778,0.0,0,15,0.0,17,87275,487,19.0,-746.9797951731475,0.14999,16,0.0,0.0,1602000000,,,,0,0.0,3,6.0,19.0,0.0,0.0,35.67561528114197,66.7128,C,
Raw,1717085145829,63422000000,18,29103647.430650175,-1401120300407000064,0.0,339.92479847221716,-1591.7825651634778,0.0,0,4,0.0,17,554898,396,22.0,-414.57946291490197,0.14999,16,0.0,0.0,1605374980,,,,0,2.0341779177965025,3,6.0,22.0,0.0,0.0,35.67561528114197,66.7128,C,
Raw,1717085145829,63422000000,18,29103647.430650175,-1401120300407000064,0.0,339.92479847221716,-1591.7825651634778,0.0,0,28,0.0,47,403563759183776,797,13.399999618530273,-112.25493910584022,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,13.399999618530273,0.0,0.0,0.0,66.7128,C,
Raw,1717085145829,63422000000,18,29103647.430650175,-1401120300407000064,0.0,339.92479847221716,-1591.7825651634778,0.0,0,32,0.0,47,403563753177174,316,25.18400001525879,-228.2318245387634,0.14999,16,0.0,0.0,1575420030,,,,0,5.305228255011775,1,6.0,25.18400001525879,0.0,0.0,0.0,66.7128,C,
Fix,NLP,26.5115082000,80.2340482000,,,1100.0,,1717085144659,,,111766342000000,,0,,,
Fix,FLP,26.5124017000,80.2340750000,63.0,0.000011166458,5.883,,1717085145293,3.4,,111766976000000,100.1,0,,,
Status,1717085145828,62,0,1,31,1575420030,23.00,283.0,81.0,1,0,0,23.0
Status,1717085145828,62,1,1,28,1575420030,14.40,28.0,58.0,1,0,0,14.4
Status,1717085145828,62,2,1,26,1575420030,13.50,154.0,39.0,1,0,0,13.5
Status,1717085145828,62,3,2,136,1575420030,0.00,241.0,38.0,0,0,0,0.0
Status,1717085145828,62,4,1,21,1575420030,0.00,256.0,35.0,0,0,0,0.0
Status,1717085145828,62,5,1,10,1575420030,19.80,130.0,33.0,1,0,0,19.8
Status,1717085145828,62,6,1,32,1575420030,25.00,59.0,33.0,1,0,0,25.0
Status,1717085145828,62,7,1,2,1575420030,16.00,275.0,32.0,1,0,0,16.0
Status,1717085145828,62,8,1,3,1575420030,0.00,321.0,18.0,0,0,0,0.0
Status,1717085145828,62,9,1,25,1575420030,0.00,47.0,12.0,0,0,0,0.0
Status,1717085145828,62,10,1,16,1575420030,0.00,181.0,10.0,0,0,0,0.0
Status,1717085145828,62,11,1,4,1575420030,0.00,280.0,7.0,0,0,0,0.0
Status,1717085145828,62,12,3,15,1602000000,16.20,133.0,65.0,1,0,0,16.2
Status,1717085145828,62,13,3,4,1602000000,21.90,56.0,40.0,1,0,0,21.9
Status,1717085145828,62,14,3,5,1602000000,0.00,347.0,38.0,0,0,0,0.0
Status,1717085145828,62,15,3,14,1602000000,0.00,42.0,38.0,0,0,0,0.0
Status,1717085145828,62,16,3,20,1602000000,0.00,269.0,24.0,0,0,0,0.0
Status,1717085145828,62,17,3,16,1602000000,0.00,188.0,22.0,0,0,0,0.0
Status,1717085145828,62,18,3,3,1602000000,0.00,98.0,9.0,0,0,0,0.0
Status,1717085145828,62,19,3,19,1602000000,0.00,209.0,8.0,0,0,0,0.0
Status,1717085145828,62,20,3,21,1602000000,0.00,321.0,7.0,0,0,0,0.0
Status,1717085145828,62,21,6,33,1575420030,0.00,241.0,44.0,0,0,0,0.0
Status,1717085145828,62,22,6,19,1575420030,0.00,306.0,39.0,0,0,0,0.0
Status,1717085145828,62,23,6,27,1575420030,0.00,92.0,38.0,0,0,0,0.0
Status,1717085145828,62,24,6,21,1575420030,0.00,158.0,30.0,0,0,0,0.0
Status,1717085145828,62,25,6,12,1575420030,0.00,305.0,24.0,0,0,0,0.0
Status,1717085145828,62,26,6,26,1575420030,0.00,187.0,22.0,0,0,0,0.0
Status,1717085145828,62,27,6,7,1575420030,0.00,69.0,19.0,0,0,0,0.0
Status,1717085145828,62,28,6,30,1575420030,0.00,45.0,10.0,0,0,0,0.0
Status,1717085145828,62,29,6,10,1575420030,0.00,322.0,8.0,0,0,0,0.0
Status,1717085145828,62,30,6,18,1575420030,0.00,174.0,1.0,0,0,0,0.0
Status,1717085145828,62,31,5,9,1561097980,0.00,358.0,74.0,0,0,0,0.0
Status,1717085145828,62,32,5,6,1561097980,0.00,22.0,62.0,0,0,0,0.0
Status,1717085145828,62,33,5,41,1561097980,0.00,29.0,62.0,0,0,0,0.0
Status,1717085145828,62,34,5,2,1561097980,0.00,171.0,61.0,0,0,0,0.0
Status,1717085145828,62,35,5,23,1561097980,0.00,181.0,60.0,0,0,0,0.0
Status,1717085145828,62,36,5,60,1561097980,0.00,180.0,59.0,0,0,0,0.0
Status,1717085145828,62,37,5,16,1561097980,0.00,26.0,56.0,0,0,0,0.0
Status,1717085145828,62,38,5,25,1561097980,0.00,59.0,55.0,0,0,0,0.0
Status,1717085145828,62,39,5,13,1561097980,0.00,148.0,54.0,0,0,0,0.0
Status,1717085145828,62,40,5,5,1561097980,0.00,223.0,52.0,0,0,0,0.0
Status,1717085145828,62,41,5,39,1561097980,0.00,29.0,50.0,0,0,0,0.0
Status,1717085145828,62,42,5,3,1561097980,0.00,127.0,45.0,0,0,0,0.0
Status,1717085145828,62,43,5,61,1561097980,0.00,128.0,44.0,0,0,0,0.0
Status,1717085145828,62,44,5,8,1561097980,0.00,146.0,42.0,0,0,0,0.0
Status,1717085145828,62,45,5,33,1561097980,0.00,97.0,31.0,0,0,0,0.0
